Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
49623,18,1152,10,8,644,http_443,REJ,tcp,80,14,255,0.05,0.06,0,1
49621,18,1152,10,8,644,smtp,SF,tcp,1,4,255,0.8,0.02,331,0
49624,18,1152,10,8,644,domain_u,SF,udp,159,159,255,0.98,0.01,46,0
49625,18,1152,10,8,644,http,SF,tcp,4,18,24,1,0,3090,0
49626,18,1152,10,8,644,courier,S0,tcp,118,6,255,0,0.07,0,1
49627,18,1152,10,8,644,http,SF,tcp,1,1,255,1,0,4296,0
49628,20,1276,10,10,644,private,S0,tcp,215,7,255,0.07,0.07,0,1
49630,20,1276,10,10,644,efs,REJ,tcp,2,1,255,0,1,0,1
49629,20,1276,10,10,644,auth,S0,tcp,233,21,255,0.08,0.05,0,1
49631,20,1276,10,10,644,http,SF,tcp,7,7,54,1,0,3780,0
49632,20,1276,10,10,644,http,SF,tcp,1,1,255,1,0,7280,0
49633,20,1276,10,10,644,ftp,SF,tcp,1,1,255,0.13,0.02,2451,1
49634,20,1276,10,10,644,http,SF,tcp,2,2,237,1,0,2662,0
49635,20,1276,10,10,644,smtp,SF,tcp,1,1,8,0.75,0.25,279,0
49636,18,1152,10,8,644,private,SF,udp,31,4,255,0.02,0.49,0,1
49637,18,1152,10,8,644,private,S0,tcp,199,1,3,0.33,0.67,0,1
49638,18,1152,10,8,644,http,SF,tcp,5,26,255,1,0,865,0
49639,18,1152,10,8,644,ftp_data,SF,tcp,1,1,13,1,0,0,1
49640,18,1152,10,8,644,private,S0,tcp,222,12,255,0.04,0.07,0,1
49641,18,1152,10,8,644,domain_u,SF,udp,119,198,255,1,0,147,0
49643,18,1152,10,8,644,remote_job,S0,tcp,298,25,255,0.1,0.05,0,1
49642,18,1152,10,8,644,http,SF,tcp,13,16,86,1,0,12605,0
49646,20,1276,10,10,644,netstat,S0,tcp,184,12,255,0.05,0.07,0,1
49645,20,1276,10,10,644,private,RSTR,tcp,2,2,255,0.01,0.51,0,1
49644,20,1276,10,10,644,http,SF,tcp,7,7,139,1,0,767,0
49647,20,1276,10,10,644,private,S0,tcp,281,11,255,0.06,0.08,0,1
49648,20,1276,10,10,644,private,S0,tcp,136,20,255,0.05,0.07,0,1
49649,20,1276,10,10,644,smtp,SF,tcp,1,3,29,0.97,0.07,333,0
49650,20,1276,10,10,644,netstat,S0,tcp,103,3,255,0.01,0.06,0,1
49651,20,1276,10,10,644,http,SF,tcp,11,11,255,1,0,436,0
68,1,342,1,0,342,http,SF,tcp,11,11,13,1,0,773,0
49654,18,1152,10,8,644,exec,S0,tcp,102,2,255,0.04,0.08,0,1
49653,18,1152,10,8,644,other,SF,udp,3,1,255,0,0.71,0,0
49652,18,1152,10,8,644,http,SF,tcp,2,2,255,0.96,0.01,3222,0
49655,18,1152,10,8,644,http,SF,tcp,11,22,255,1,0,12884,0
49656,18,1152,10,8,644,telnet,SF,tcp,1,1,215,0.09,0.02,3333,0
49657,18,1152,10,8,644,http,SF,tcp,3,3,84,1,0,296,0
49658,18,1152,10,8,644,time,RSTO,tcp,228,4,255,0.02,0.07,0,1
49659,18,1152,10,8,644,private,RSTR,tcp,3,1,255,0,0.08,0,1
49660,20,1276,10,10,644,ftp_data,SF,tcp,2,11,201,0.17,0.02,0,0
49661,20,1276,10,10,644,ecr_i,SF,icmp,444,444,186,1,0,0,1
49662,20,1276,10,10,644,csnet_ns,S0,tcp,224,2,255,0.01,0.09,0,1
49663,20,1276,10,10,644,eco_i,SF,icmp,2,1,14,0.29,0.14,0,1
49664,20,1276,10,10,644,http,SF,tcp,5,5,19,1,0,4218,0
49665,20,1276,10,10,644,other,SF,udp,355,355,255,1,0,4,0
49666,20,1276,10,10,644,hostnames,S0,tcp,201,13,255,0.05,0.05,0,1
49667,20,1276,10,10,644,private,S0,tcp,251,20,255,0.08,0.07,0,1
49668,18,1152,10,8,644,telnet,S0,tcp,297,17,255,0.07,0.05,0,1
49670,18,1152,10,8,644,daytime,RSTO,tcp,250,2,255,0.01,0.08,0,1
49669,18,1152,10,8,644,private,S0,tcp,204,2,255,0.06,0.07,0,1
49671,18,1152,10,8,644,ftp_data,SF,tcp,1,1,11,1,0,0,1
49672,18,1152,10,8,644,http,SF,tcp,1,2,13,1,0,3581,0
49674,18,1152,10,8,644,ecr_i,SF,icmp,511,511,159,0.09,0.02,0,1
49673,18,1152,10,8,644,http,SF,tcp,1,1,36,1,0,298,0
49675,18,1152,10,8,644,ctf,S0,tcp,270,25,255,0.1,0.05,0,1
49678,20,1276,10,10,644,login,RSTO,tcp,145,10,255,0.04,0.07,0,1
49679,20,1276,10,10,644,http,SF,tcp,10,10,47,1,0,334,0
49676,20,1276,10,10,644,ecr_i,SF,icmp,73,73,255,0.29,0.02,0,1
49677,20,1276,10,10,644,eco_i,SF,icmp,1,48,2,1,0,0,1
49680,20,1276,10,10,644,smtp,SF,tcp,1,4,89,0.71,0.03,1360,0
49681,20,1276,10,10,644,eco_i,SF,icmp,1,26,1,1,0,0,1
49682,20,1276,10,10,644,private,S0,tcp,278,10,255,0.06,0.06,0,1
49683,20,1276,10,10,644,http,S0,tcp,9,4,89,0.27,0.04,0,1
49685,18,1152,10,8,644,http,SF,tcp,3,3,211,1,0,2924,0
49686,18,1152,10,8,644,exec,S0,tcp,98,8,255,0.07,0.07,0,1
49684,18,1152,10,8,644,daytime,S0,tcp,273,7,255,0.03,0.07,0,1
49687,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.22,0.02,0,1
49688,18,1152,10,8,644,other,SF,udp,6,2,255,0.01,0.78,105,0
49689,18,1152,10,8,644,http,SF,tcp,6,8,255,1,0,2143,0
49690,18,1152,10,8,644,private,S0,tcp,126,15,255,0.01,0.07,0,1
49691,18,1152,10,8,644,iso_tsap,S0,tcp,232,16,255,0.06,0.07,0,1
49692,20,1276,10,10,644,http,SF,tcp,10,10,108,1,0,1109,0
49695,20,1276,10,10,644,domain_u,SF,udp,34,114,255,0.9,0.02,136,0
49694,20,1276,10,10,644,http,SF,tcp,21,24,172,1,0,1055,0
49693,20,1276,10,10,644,uucp_path,REJ,tcp,115,11,255,0.04,0.07,0,1
49697,20,1276,10,10,644,http,SF,tcp,14,15,46,1,0,611,0
49696,20,1276,10,10,644,http,SF,tcp,32,32,32,1,0,263,0
49699,20,1276,10,10,644,http,SF,tcp,1,1,255,1,0,776,0
49698,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,1
49701,20,1276,10,10,644,ftp_data,SF,tcp,1,1,104,0.07,0.16,0,0
49702,20,1276,10,10,644,private,RSTR,tcp,2,2,255,0.01,0.5,0,1
49703,20,1276,10,10,644,http,SF,tcp,8,8,255,1,0,3452,0
49700,20,1276,10,10,644,http,SF,tcp,11,71,71,1,0,2341,0
49704,20,1276,10,10,644,http,SF,tcp,14,30,70,1,0,458,0
49705,20,1276,10,10,644,efs,S0,tcp,135,2,255,0.01,0.07,0,1
49706,20,1276,10,10,644,http,SF,tcp,12,12,255,1,0,30113,0
49707,20,1276,10,10,644,smtp,SF,tcp,1,9,255,0.6,0.03,338,0
49709,18,1152,10,8,644,http,SF,tcp,6,27,255,1,0,289,0
49708,18,1152,10,8,644,uucp,S0,tcp,134,12,255,0.04,0.07,0,1
49711,18,1152,10,8,644,private,SF,udp,41,40,255,0.16,0.02,0,1
49710,18,1152,10,8,644,domain,S0,tcp,273,7,255,0.03,0.08,0,1
49712,18,1152,10,8,644,http,REJ,tcp,8,8,29,1,0,0,0
49713,18,1152,10,8,644,eco_i,SF,icmp,1,19,3,1,0,0,1
49714,18,1152,10,8,644,domain_u,SF,udp,131,130,255,1,0.01,71,0
49715,18,1152,10,8,644,echo,S0,tcp,192,2,255,0.02,0.08,0,1
1740,356,91008,206,150,65808,ftp_data,S0,tcp,34,14,255,0.05,0.06,0,1
49716,20,1276,10,10,644,domain_u,SF,udp,216,216,255,1,0,74,0
49717,20,1276,10,10,644,netbios_ns,S0,tcp,232,19,255,0.01,0.07,0,1
49718,20,1276,10,10,644,private,S0,tcp,138,11,255,0.06,0.06,0,1
49720,20,1276,10,10,644,domain_u,SF,udp,134,216,255,1,0,45,0
49721,20,1276,10,10,644,smtp,SF,tcp,1,1,95,0.25,0.75,237,0
49722,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.61,0.17,0,1
49719,20,1276,10,10,644,http,SF,tcp,11,13,255,1,0,336,0
49723,20,1276,10,10,644,ftp_data,SF,tcp,2,1,255,0.35,0.04,0,0
49725,18,1152,10,8,644,ftp,SF,tcp,1,1,114,0.31,0.03,1054,0
49724,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.27,0.06,384,0
49727,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.62,105,0
49726,18,1152,10,8,644,http,SF,tcp,1,86,3,1,0,3051,0
49728,18,1152,10,8,644,private,S0,tcp,299,14,255,0.01,0.08,0,1
49729,18,1152,10,8,644,smtp,SF,tcp,1,2,138,0.62,0.03,332,0
49730,18,1152,10,8,644,ftp_data,SF,tcp,1,1,255,0.41,0.03,0,0
49731,18,1152,10,8,644,eco_i,SF,icmp,1,31,1,1,0,0,1
49732,20,1276,10,10,644,smtp,SF,tcp,1,1,77,0.88,0.05,330,0
49733,20,1276,10,10,644,telnet,S0,tcp,34,8,255,0.25,0.02,0,1
49734,20,1276,10,10,644,exec,S0,tcp,146,16,255,0.06,0.07,0,1
49735,20,1276,10,10,644,http,SF,tcp,1,5,2,1,0,10928,0
49736,20,1276,10,10,644,private,REJ,tcp,1,1,30,0.03,1,0,1
49737,20,1276,10,10,644,ftp,SF,tcp,1,1,25,0.08,0.16,903,0
49738,20,1276,10,10,644,http,SF,tcp,4,4,25,1,0,3280,0
49739,20,1276,10,10,644,private,SH,tcp,1,1,175,0.01,0.94,0,1
49740,18,1152,10,8,644,daytime,S0,tcp,271,20,255,0.07,0.07,0,1
49743,18,1152,10,8,644,domain_u,SF,udp,1,2,59,0.71,0.07,131,0
49742,18,1152,10,8,644,link,REJ,tcp,246,8,255,0.03,0.08,0,1
49741,18,1152,10,8,644,private,S0,tcp,209,25,255,0.1,0.05,0,1
49744,18,1152,10,8,644,http,SF,tcp,1,6,6,1,0,15764,0
49745,18,1152,10,8,644,IRC,S1,tcp,1,1,5,0.8,0.4,48103,0
49746,18,1152,10,8,644,courier,S0,tcp,108,11,255,0.02,0.06,0,1
49747,18,1152,10,8,644,domain_u,SF,udp,152,232,255,1,0.01,43,0
137,14,1316,14,0,1316,domain_u,SF,udp,68,148,255,1,0.01,131,0
49748,20,1276,10,10,644,http,SF,tcp,34,37,255,1,0,178,0
49749,20,1276,10,10,644,private,SF,udp,1,1,13,0.38,0.23,145,0
49750,20,1276,10,10,644,sunrpc,S0,tcp,243,20,255,0.08,0.07,0,1
49751,20,1276,10,10,644,private,RSTR,tcp,333,2,255,0.01,0.52,0,1
49752,20,1276,10,10,644,netbios_dgm,S0,tcp,237,20,255,0.08,0.07,0,1
49753,20,1276,10,10,644,other,SF,udp,184,184,184,1,0,4,0
49754,20,1276,10,10,644,private,S0,tcp,215,21,255,0.08,0.06,0,1
49755,20,1276,10,10,644,private,REJ,tcp,1,1,20,0.05,1,0,1
49759,18,1152,10,8,644,eco_i,SF,icmp,1,1,238,1,0,0,0
49758,18,1152,10,8,644,domain_u,SF,udp,97,163,255,1,0,128,0
49756,18,1152,10,8,644,ftp_data,SF,tcp,1,2,74,0.76,0.04,0,0
49757,18,1152,10,8,644,private,S0,tcp,194,11,255,0.04,0.07,0,1
49760,18,1152,10,8,644,http,SF,tcp,19,19,255,1,0,12471,0
49761,18,1152,10,8,644,http,SF,tcp,4,29,32,1,0,755,0
49762,18,1152,10,8,644,http,SF,tcp,3,31,255,1,0,1065,0
49763,18,1152,10,8,644,ftp_data,SF,tcp,1,1,172,0.25,0.02,0,0
49764,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.68,105,0
49765,20,1276,10,10,644,private,S0,tcp,123,17,255,0.13,0.05,0,1
49766,20,1276,10,10,644,domain_u,SF,udp,145,225,255,1,0,130,0
49767,20,1276,10,10,644,private,S0,tcp,56,3,255,0.01,0.06,0,1
49768,20,1276,10,10,644,http,SF,tcp,4,4,246,1,0,1410,0
49769,20,1276,10,10,644,private,REJ,tcp,71,12,255,0.05,0.07,0,1
49770,20,1276,10,10,644,smtp,SF,tcp,1,3,187,0.63,0.04,332,0
49771,20,1276,10,10,644,http,SF,tcp,3,7,255,0.85,0.02,272,0
0,1,60,1,0,60,ftp,SF,tcp,1,1,236,0.18,0.02,1054,0
49773,18,1152,10,8,644,exec,S0,tcp,140,15,255,0.06,0.07,0,1
49774,18,1152,10,8,644,gopher,S0,tcp,217,1,255,0.08,0.07,0,1
49772,18,1152,10,8,644,domain_u,SF,udp,150,150,255,1,0.01,72,0
49775,18,1152,10,8,644,ftp_data,SF,tcp,2,2,227,0.42,0.03,0,0
49776,18,1152,10,8,644,http,SF,tcp,24,24,156,1,0,912,0
49777,18,1152,10,8,644,private,S0,tcp,236,19,255,0.07,0.08,0,1
49779,18,1152,10,8,644,http,SF,tcp,14,34,136,1,0,12922,0
49778,18,1152,10,8,644,ftp_data,SF,tcp,2,2,37,0.24,0.14,0,0
49780,20,1276,10,10,644,private,REJ,tcp,1,1,21,0.05,1,0,1
49781,20,1276,10,10,644,telnet,SF,tcp,1,1,154,0.19,0.03,1555,0
49782,20,1276,10,10,644,other,SF,udp,28,6,255,0.02,0.06,0,1
49783,20,1276,10,10,644,klogin,S0,tcp,147,17,255,0.07,0.06,0,1
49784,20,1276,10,10,644,other,SF,udp,3,1,255,0,0.61,0,0
49785,20,1276,10,10,644,http,SF,tcp,6,6,255,1,0,268,0
49786,20,1276,10,10,644,name,S0,tcp,175,4,255,0.02,0.07,0,1
49787,20,1276,10,10,644,eco_i,SF,icmp,1,1,4,0.5,0.75,0,1
49790,18,1152,10,8,644,http_443,REJ,tcp,111,11,255,0.04,0.05,0,1
49788,18,1152,10,8,644,smtp,SF,tcp,1,1,4,1,0,367,0
49789,18,1152,10,8,644,eco_i,SF,icmp,1,5,2,1,0,0,1
49791,18,1152,10,8,644,http,SF,tcp,6,23,255,1,0,3865,0
49793,18,1152,10,8,644,urp_i,SF,icmp,35,5,255,0.07,0.01,0,0
49795,18,1152,10,8,644,http,SF,tcp,6,6,255,0.98,0.01,282,0
49792,18,1152,10,8,644,ecr_i,SF,icmp,3,3,255,0.01,0.01,0,0
49794,18,1152,10,8,644,bgp,S0,tcp,195,5,255,0.06,0.09,0,1
49797,20,1276,10,10,644,domain_u,SF,udp,67,147,255,1,0.01,135,0
49796,20,1276,10,10,644,ftp_data,S0,tcp,256,15,255,0.03,0.07,0,1
49798,20,1276,10,10,644,smtp,SF,tcp,1,1,199,0.53,0.02,326,0
49799,20,1276,10,10,644,courier,REJ,tcp,113,11,255,0.04,0.06,0,1
49800,20,1276,10,10,644,http,SF,tcp,54,54,255,1,0,668,0
49801,20,1276,10,10,644,other,RSTR,tcp,2,2,255,0.01,0.73,0,1
49803,20,1276,10,10,644,other,SF,udp,6,2,255,0.01,0.42,147,0
49802,20,1276,10,10,644,ftp,SF,tcp,6,1,111,0.01,0.08,54,1
49805,18,1152,10,8,644,private,SF,udp,29,8,255,0.03,0.87,0,1
49804,18,1152,10,8,644,domain_u,SF,udp,97,177,255,1,0.01,45,0
49806,18,1152,10,8,644,sunrpc,S0,tcp,237,5,255,0.06,0.08,0,1
49807,18,1152,10,8,644,smtp,SF,tcp,1,3,255,0.09,0.57,329,0
49809,18,1152,10,8,644,Z39_50,S0,tcp,230,17,255,0.07,0.06,0,1
49808,18,1152,10,8,644,uucp_path,S0,tcp,291,12,255,0.04,0.05,0,1
49810,18,1152,10,8,644,http,SF,tcp,7,7,7,1,0,4306,0
49811,18,1152,10,8,644,eco_i,SF,icmp,1,25,2,1,0,0,1
49812,20,1276,10,10,644,other,SF,udp,130,130,130,1,0,4,0
49815,20,1276,10,10,644,ftp_data,SF,tcp,9,9,171,0.26,0.04,0,0
49814,20,1276,10,10,644,kshell,S0,tcp,97,10,255,0.04,0.07,0,1
49813,20,1276,10,10,644,ftp_data,SF,tcp,1,1,5,0.2,0.6,0,0
49817,20,1276,10,10,644,bgp,RSTR,tcp,278,2,255,0.01,0.52,0,1
49818,20,1276,10,10,644,ftp_data,SF,tcp,2,1,23,0.83,0.13,0,0
49819,20,1276,10,10,644,http,SF,tcp,47,47,48,1,0,337,0
49816,20,1276,10,10,644,http,SF,tcp,6,6,15,1,0,385,0
49820,18,1152,10,8,644,name,S0,tcp,281,11,255,0.04,0.08,0,1
49821,18,1152,10,8,644,private,RSTR,tcp,1,1,255,0,0.56,0,1
49822,18,1152,10,8,644,private,RSTR,tcp,1,1,255,0,0.44,0,1
49823,18,1152,10,8,644,nnsp,S0,tcp,102,2,255,0.01,0.06,0,1
49824,18,1152,10,8,644,private,S0,tcp,275,19,255,0.08,0.07,0,1
49825,18,1152,10,8,644,http,SF,tcp,36,37,116,1,0,2622,0
49826,18,1152,10,8,644,http,SF,tcp,55,55,56,1,0,334,0
49827,18,1152,10,8,644,domain_u,SF,udp,105,106,255,1,0.01,112,0
49828,20,1276,10,10,644,finger,S0,tcp,254,3,255,0.01,0.07,0,1
49829,20,1276,10,10,644,uucp_path,S0,tcp,117,18,255,0.04,0.07,0,1
49830,20,1276,10,10,644,sql_net,S0,tcp,246,15,255,0.06,0.08,0,1
49831,20,1276,10,10,644,domain_u,SF,udp,143,223,255,1,0.01,127,0
49832,20,1276,10,10,644,http,SF,tcp,9,10,255,1,0,1885,0
49833,20,1276,10,10,644,courier,S0,tcp,128,1,255,0,0.06,0,1
49834,20,1276,10,10,644,smtp,SF,tcp,1,1,255,0.2,0.07,388,0
49835,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,1214,0
49838,18,1152,10,8,644,domain_u,SF,udp,190,190,255,1,0.01,78,0
49837,18,1152,10,8,644,domain_u,SF,udp,1,4,255,0.97,0.01,115,0
49836,18,1152,10,8,644,http,SF,tcp,1,1,151,1,0,1375,0
49839,18,1152,10,8,644,domain_u,SF,udp,246,245,135,0.76,0.01,46,0
49842,18,1152,10,8,644,http,SF,tcp,6,12,255,0.99,0.01,1075,0
49843,18,1152,10,8,644,ftp_data,SF,tcp,3,3,176,0.24,0.04,0,0
49841,18,1152,10,8,644,ftp,SF,tcp,1,1,1,1,0,4152,0
49840,18,1152,10,8,644,private,SF,udp,1,1,49,0.84,0.04,0,1
49847,20,1276,10,10,644,ftp_data,SF,tcp,2,2,69,0.42,0.06,0,0
49846,20,1276,10,10,644,ftp_data,SF,tcp,2,2,128,0.12,0.03,0,0
49844,20,1276,10,10,644,private,S0,tcp,120,10,255,0.04,0.06,0,1
49845,20,1276,10,10,644,smtp,SF,tcp,1,4,17,1,0,330,0
49848,20,1276,10,10,644,domain_u,SF,udp,75,155,255,1,0,137,0
49849,20,1276,10,10,644,http,SF,tcp,2,4,126,1,0,1971,0
49850,20,1276,10,10,644,http,SF,tcp,7,7,51,1,0,1968,0
49851,20,1276,10,10,644,http,SF,tcp,1,1,169,1,0,753,0
49853,18,1152,10,8,644,hostnames,S0,tcp,219,8,255,0.08,0.07,0,1
49852,18,1152,10,8,644,http_443,S0,tcp,234,3,255,0.01,0.07,0,1
49854,18,1152,10,8,644,ecr_i,SF,icmp,2,2,86,0.02,0.05,0,1
49855,18,1152,10,8,644,other,REJ,tcp,511,1,255,0,1,0,1
49856,18,1152,10,8,644,http,SF,tcp,11,11,31,1,0,1069,0
49857,18,1152,10,8,644,http,SF,tcp,1,1,84,1,0,1998,0
49858,18,1152,10,8,644,http,SF,tcp,8,14,17,1,0,9668,0
49859,18,1152,10,8,644,http,SF,tcp,1,3,8,1,0,7802,0
49860,20,1276,10,10,644,http,SF,tcp,1,1,107,1,0,34500,0
49863,20,1276,10,10,644,ecr_i,SF,icmp,304,304,255,1,0,0,1
49862,20,1276,10,10,644,domain_u,SF,udp,75,152,255,0.76,0.02,110,0
49861,20,1276,10,10,644,ecr_i,SF,icmp,1,1,6,1,0,0,0
49864,20,1276,10,10,644,pop_3,RSTO,tcp,162,18,255,0.07,0.07,0,1
49866,20,1276,10,10,644,other,SF,udp,274,274,255,1,0,4,0
49865,20,1276,10,10,644,nntp,S0,tcp,236,13,255,0.05,0.07,0,1
49867,20,1276,10,10,644,login,S0,tcp,133,14,255,0.02,0.07,0,1
49868,18,1152,10,8,644,ftp_data,SF,tcp,2,2,192,0.43,0.03,0,0
49869,18,1152,10,8,644,remote_job,S0,tcp,212,6,255,0.02,0.07,0,1
49870,18,1152,10,8,644,domain_u,SF,udp,38,39,255,1,0,75,0
49871,18,1152,10,8,644,eco_i,SF,icmp,1,38,1,1,0,0,1
49872,18,1152,10,8,644,ftp_data,SF,tcp,1,1,129,0.46,0.05,0,0
49873,18,1152,10,8,644,http,SF,tcp,2,2,3,1,0,472,0
49874,18,1152,10,8,644,smtp,SF,tcp,1,4,4,1,0,331,0
49875,18,1152,10,8,644,http,SF,tcp,4,12,85,1,0,5480,0
49876,20,1276,10,10,644,http,SF,tcp,11,11,31,1,0,767,0
49878,20,1276,10,10,644,Z39_50,S0,tcp,253,13,255,0.05,0.06,0,1
49877,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,1
49879,20,1276,10,10,644,http,SF,tcp,19,19,255,1,0,4006,0
49880,20,1276,10,10,644,http,SF,tcp,2,9,6,1,0,10687,0
49881,20,1276,10,10,644,http,SF,tcp,13,15,68,1,0,1062,0
49882,20,1276,10,10,644,http,SF,tcp,9,9,115,1,0,1481,0
49883,20,1276,10,10,644,supdup,S0,tcp,206,16,255,0.06,0.07,0,1
49886,18,1152,10,8,644,finger,S0,tcp,51,13,255,0.16,0.05,0,1
49887,18,1152,10,8,644,private,REJ,tcp,1,1,255,0,0.85,0,1
49884,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.8,0.02,0,1
49885,18,1152,10,8,644,link,S0,tcp,186,14,255,0.06,0.07,0,1
49889,18,1152,10,8,644,domain_u,SF,udp,204,281,206,0.81,0.01,166,0
49890,18,1152,10,8,644,http,SF,tcp,3,3,114,1,0,1367,0
49888,18,1152,10,8,644,http,SF,tcp,13,13,13,1,0,6423,0
49891,18,1152,10,8,644,discard,RSTO,tcp,118,3,255,0.01,0.07,0,1
49893,20,1276,10,10,644,private,S0,tcp,171,1,255,0.05,0.07,0,1
49894,20,1276,10,10,644,telnet,SF,tcp,1,1,255,0.01,0.02,24080,1
49892,20,1276,10,10,644,http,SF,tcp,8,8,255,1,0,669,0
49895,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.89,0.07,0,1
49896,20,1276,10,10,644,link,S0,tcp,222,8,255,0.08,0.06,0,1
49897,20,1276,10,10,644,ftp_data,S0,tcp,58,15,255,0.2,0.04,0,1
49898,20,1276,10,10,644,domain_u,SF,udp,271,271,255,0.98,0.01,130,0
49899,20,1276,10,10,644,http,SF,tcp,5,5,255,0.98,0.01,2698,0
49901,18,1152,10,8,644,eco_i,SF,icmp,1,26,3,1,0,0,1
49900,18,1152,10,8,644,other,SF,udp,2,2,255,0.01,0.88,105,0
49903,18,1152,10,8,644,exec,S0,tcp,101,15,255,0.06,0.05,0,1
49902,18,1152,10,8,644,eco_i,SF,icmp,1,29,1,1,0,0,1
49904,18,1152,10,8,644,ftp_data,S0,tcp,31,6,255,0.25,0.03,0,1
49905,18,1152,10,8,644,other,SF,udp,3,1,255,0,0.59,0,0
49906,18,1152,10,8,644,domain_u,SF,udp,126,126,255,0.65,0.01,46,0
49907,18,1152,10,8,644,domain_u,SF,udp,168,167,255,1,0.01,72,0
49909,20,1276,10,10,644,http,SF,tcp,20,31,140,1,0,6654,0
49911,20,1276,10,10,644,http,SF,tcp,1,4,255,0.97,0.01,3563,0
49908,20,1276,10,10,644,http,SF,tcp,7,9,7,1,0,187,0
49910,20,1276,10,10,644,smtp,SF,tcp,1,1,12,0.67,0.25,327,0
49912,20,1276,10,10,644,whois,REJ,tcp,224,4,255,0.02,0.07,0,1
49913,20,1276,10,10,644,ftp,SF,tcp,1,1,255,0.51,0.02,2447,1
49914,20,1276,10,10,644,domain_u,SF,udp,210,209,99,0.67,0.02,128,0
49915,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,15511,0
49917,18,1152,10,8,644,http,SF,tcp,12,13,255,1,0,1203,0
49920,18,1152,10,8,644,smtp,SF,tcp,1,1,84,0.4,0.05,436,0
49919,18,1152,10,8,644,auth,REJ,tcp,215,8,255,0.03,0.07,0,1
49916,18,1152,10,8,644,http,REJ,tcp,1,1,49,1,0,0,0
49918,18,1152,10,8,644,http,SF,tcp,3,4,255,1,0,4570,0
49921,18,1152,10,8,644,private,S0,tcp,283,18,241,0.07,0.06,0,1
49922,18,1152,10,8,644,http,SF,tcp,13,15,13,1,0,13258,0
49923,18,1152,10,8,644,http,SF,tcp,29,50,255,1,0,406,0
49925,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,268,0
49926,20,1276,10,10,644,whois,REJ,tcp,1,1,24,0.04,1,0,1
49924,20,1276,10,10,644,http,SF,tcp,3,3,16,1,0,3672,0
49927,20,1276,10,10,644,http,SF,tcp,4,5,255,1,0,4425,0
49928,20,1276,10,10,644,auth,S0,tcp,262,19,255,0.07,0.06,0,1
49929,20,1276,10,10,644,domain_u,SF,udp,79,159,255,1,0.01,134,0
49930,20,1276,10,10,644,gopher,S0,tcp,178,19,255,0.07,0.06,0,1
49931,20,1276,10,10,644,ftp_data,SF,tcp,9,9,238,0.29,0.03,0,0
49933,18,1152,10,8,644,http_443,REJ,tcp,108,14,255,0.05,0.05,0,1
49935,18,1152,10,8,644,finger,S0,tcp,258,7,255,0.03,0.06,0,1
49932,18,1152,10,8,644,ctf,REJ,tcp,125,1,255,0,0.07,0,1
49934,18,1152,10,8,644,smtp,SF,tcp,1,1,36,1,0,335,0
49936,18,1152,10,8,644,discard,S0,tcp,126,18,255,0.05,0.06,0,1
49937,18,1152,10,8,644,time,SF,tcp,1,1,7,1,0,4,0
49938,18,1152,10,8,644,http,SF,tcp,31,31,33,1,0,2239,0
49939,18,1152,10,8,644,http,REJ,tcp,1,1,2,1,0,0,0
49940,20,1276,10,10,644,telnet,S0,tcp,265,17,255,0.07,0.07,0,1
49942,20,1276,10,10,644,http,SF,tcp,37,37,255,1,0,1890,0
49943,20,1276,10,10,644,domain_u,SF,udp,1,1,255,0.95,0.01,45,0
49941,20,1276,10,10,644,http,SF,tcp,2,9,117,1,0,32301,0
49944,20,1276,10,10,644,efs,REJ,tcp,116,19,255,0.07,0.06,0,1
49945,20,1276,10,10,644,imap4,S0,tcp,280,11,255,0.04,0.06,0,1
49946,20,1276,10,10,644,http,SF,tcp,4,4,227,1,0,749,0
49947,20,1276,10,10,644,http,SF,tcp,2,3,32,1,0,3742,0
49950,18,1152,10,8,644,http,SF,tcp,11,11,255,1,0,2807,0
49949,18,1152,10,8,644,domain,S0,tcp,296,6,255,0.02,0.07,0,1
49948,18,1152,10,8,644,http,SF,tcp,5,5,5,1,0,1217,0
49951,18,1152,10,8,644,private,S0,tcp,239,13,255,0.02,0.07,0,1
49952,18,1152,10,8,644,domain_u,SF,udp,138,218,255,1,0,44,0
49953,18,1152,10,8,644,courier,S0,tcp,103,10,255,0.04,0.05,0,1
49954,18,1152,10,8,644,http,SF,tcp,1,1,255,1,0,19807,0
49955,18,1152,10,8,644,netstat,REJ,tcp,285,17,255,0.07,0.07,0,1
49959,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.8,0.02,0,1
